"";"ID";"Somme";"Moy";"Nbrcol";"Min";"Max";"SD";"targetMoy";"targetSD"
"2165";"X61483a9da";882030000;7229754,09836066;122;4000;6e+07;13009593,1942366;7825816,49344262;10997519,7631896
"2166";"b5c839236";1318495387,3;4365878,76589404;302;2000;5e+07;7669222,02546117;4300919,79907285;6154665,79320246
"2167";"X292471107";973701500;37450057,6923077;26;140000;2e+08;48986024,687114;3747782,05153846;4507621,79255193
"2168";"X5860d7fa9";147279833,34;1753331,34928571;84;12000;2e+07;3905177,58230183;4035553,72761905;6504544,15484056
"2169";"X5324862e4";3547148433,18;5448768,71456221;651;2000;8e+07;9916574,66624206;5276750,20104455;7318552,22320604
"2170";"X38d8de2d6";22800000;7600000;3;1600000;19600000;10392304,8454133;3083333,33333333;1825057,07673304
"2171";"X21af91e9b";1081650000;10108878,5046729;107;120000;1,62e+08;23731970,6966252;5341757,74074766;9077783,68167519
"2172";"X6723b1708";181824000;6493714,28571429;28;22000;5e+07;13944005,2135972;8391314,28642857;9531346,78452464
"2173";"X6aa919e2e";385365065,34;2875858,69656716;134;6000;44848000;5636905,22881898;4613477,35343284;6358644,78278977
"2174";"be48c4ba8";15570000;5190000;3;3e+05;13462000;7203332,83973467;11049133,3333333;8775751,17316651
"2175";"X83ce5d80d";286640000;4278208,95522388;67;34000;61768000;9050117,74331126;4805179,67910448;7278979,80310619
"2176";"X0e348d340";314705124,02;3178839,63656566;99;2000;25600000;4548288,51263753;5327204,67212121;7003337,45333992
"2177";"a542dd9e9";211704000;30243428,5714286;7;4000;6,7e+07;26502186,1164769;4743476,19142857;7200914,59617975
"2178";"d9ce16f1c";47456666,66;1581888,88866667;30;50000;2e+07;3945619,8101877;900916,666666667;1916365,88183718
"2179";"X9622663e9";10280000;3426666,66666667;3;1400000;7280000;3338582,53355123;1120666,66666667;1443026,44928405
"2180";"X193b90919";1112955333,34;5509679,8680198;202;2000;110810000;13008344,1482118;4893753,15118812;5932618,46344596
"2181";"X52c9acf0d";9,4e+07;18800000;5;4e+06;5e+07;19110206,696946;2988400;2681623,16517441
"2182";"e6b8645c7";5,68e+08;63111111,1111111;9;2e+07;1,5e+08;41929835,5721926;2595311,11111111;4133127,19028959
"2183";"X7f174450b";304831200;3544548,8372093;86;4000;6,4e+07;7208050,0704787;4000533,19953488;6444862,82955412
"2184";"X4c2064b00";3536175071,5;7030169,12823062;503;6000;2e+08;15765902,0343953;5077394,4627833;7108135,25188782
"2185";"X62ffce458";1244666000;15178853,6585366;82;28000;1,2e+08;21812382,6538975;9577498,30195122;11776071,3593644
"2186";"cbb673163";6906441028,72;7956729,29576037;868;4000;99600000;13865609,8188829;6346322,05843318;8780277,92627959
"2187";"X3c20d1abb";1e+07;1e+07;1;1e+07;1e+07;NA;6e+05;NA
"2188";"X1da5c1b6b";208469286,66;5084616,74780488;41;50000;31110000;7598451,67376983;3587245,25756098;5197019,01930508
"2189";"b6d206324";1276660697,96;8131596,80229299;157;1123,96;1,49e+08;18613697,6799343;3996043,82993631;5917109,08254556
"2190";"X6804b5b03";142666000;11888833,3333333;12;12000;4e+07;12901982,0734739;8740569,445;12099817,3792393
"2191";"X8a158bbb8";622674614;16829043,6216216;37;10000;301312000;49871880,6698714;3745299,69945946;6041255,62352774
"2192";"X770d3a11c";1400000;7e+05;2;6e+05;8e+05;141421,35623731;389500;267993,470069701
"2193";"X03e726456";511010000;5161717,17171717;99;20000;61768000;10651744,795314;4498377,26808081;5445534,97073962
"2194";"X2ce77a58f";3730481051,6;6882806,36826568;542;10000;8e+07;11512858,9019604;4925520,59217712;7083443,73935543
"2195";"c7c4d6096";4006000;2003000;2;6000;4e+06;2824184,48405907;3e+06;2828427,12474619
"2196";"d26b63cf2";193200000;10168421,0526316;19;9400000;2,4e+07;3349469,7145102;9141120,30105263;8900393,68174506
"2197";"X1452bcc63";16754000;3350800;5;3e+05;9e+06;3696404,09046414;7372866,668;4226986,3131911
"2198";"X914d2a395";1455356510;17121841,2941176;85;942;3,6e+08;48604205,0737485;4072394,07105882;6866448,93468716
"2199";"abacb53a3";136100000;45366666,6666667;3;6e+05;1,08e+08;55884732,5602739;5355555,55333333;4910457,47507485
"2200";"X289e5ecc3";792899000;11491289,8550725;69;8000;6e+07;18787475,2343005;10417691,1353623;13333203,230569
"2201";"aa37f9855";770469024;4402680,13714286;175;604;6e+07;6926770,13760287;5238425,47165714;6639012,7053217
"2202";"d817823ff";1176488000;11648396,039604;101;6000;1e+08;20505831,6466703;5653887,00574257;8616063,9208331
"2203";"X172a58959";438130974,7;4133311,08207547;106;164,66;5e+07;10997802,1000407;3520337,95396226;6512878,73666578
"2204";"X4b7b665ba";413008000;31769846,1538462;13;8000;7,8e+07;17625264,6403118;7978461,53846154;6703886,74098075
"2205";"X13b54db14";372133790,68;3578209,52576923;104;2000;5e+07;7275847,91169395;5074704,64230769;7380050,23474901
"2206";"X48b839509";1315140567,56;4228747,80565916;311;4000;45840000;6877945,46883511;4612606,83794212;6671558,84861111
"2207";"X685059fcd";2470937209,82;7721678,7806875;320;96;93600000;14623907,1474989;5096343,867375;6372593,74154902
"2208";"X8988e8da5";4071352000;15191611,9402985;268;4000;361920000;40184567,1947313;6742435,11761194;9835687,01006533
"2209";"X395dbfdac";2389929636,3;7220331,22749245;331;834;93600000;14114781,7524079;5139258,12960725;7212575,97011582
"2210";"a8ef2a0d2";149002000;3311155,55555556;45;70000;24600000;6926230,47799764;1165418,51822222;2848161,44377695
"2211";"df2e81e3a";1,65e+08;10312500;16;9400000;2,4e+07;3650000;9634184,52375;9667629,04418551
"2212";"X1530f6138";16800000;16800000;1;16800000;16800000;NA;1500000;NA
"2213";"X63f493dba";1194582175,54;3143637,30405263;380;603,74;1e+08;6843288,46785555;5519796,95452632;6955090,88182821
"2214";"X44c06f79a";812652000;21963567,5675676;37;36000;1,26e+08;33843280,4068503;5698760,36;8101225,92733669
"2215";"X1931ccfdd";11331018747,2;7508958,74565938;1509;2000;319612000;15327741,0528416;5955205,44304838;8498055,21795834
"2216";"X2ba3b18ee";58794444;1434010,82926829;41;144000;18560000;3067385,56396293;3573191,8702439;5264345,1255093
"2217";"X85ef8a837";5857322414,24;16687528,245698;351;8000;1e+08;26522153,9425903;5917652,57401709;8534951,60073199
"2218";"X518b5da24";3553690000;21668841,4634146;164;8000;309200000;42871662,0390087;6951816,29646342;9887485,74157359
"2219";"X089ff7bcb";841324000;27139483,8709677;31;20000;7,6e+07;29001322,1122428;6247731,18258065;6152279,97000277
"2220";"X6ff9b1760";1201054000;7413913,58024691;162;4000;6e+07;14218388,0844206;8118957,33691358;11076967,2276968
"2221";"X1bf2dfd4a";1493974000;10232698,630137;146;20000;154636000;20233608,7000266;5398089,83876712;6940429,01349344
"2222";"X882a3da34";2526126000;15887584,9056604;159;8000;72172000;23142347,747027;5838303,16893082;7262036,51060182
"2223";"X8c549c040";126540000;25308000;5;3e+05;6,7e+07;27788312,6511848;9855000;9534352,36395215
"2224";"X8d81c1c27";478503666,66;2368830,0329703;202;2000;2,6e+07;3960903,84090103;4647954,06980198;6180568,92952738
"2225";"f553483a0";1005870000;28739142,8571429;35;110000;7,6e+07;29701164,2048936;4881561,90457143;5309881,76354496
"2226";"X317ee395d";800779707,72;6159843,90553846;130;591,72;43200000;8435360,86528818;4583830,19830769;6141420,05529976
"2227";"X2c1ed7d88";921741000;3939064,1025641;234;2000;110810000;9748830,59174457;4418583,08615385;6504936,91207419
"2228";"fec5644cf";5320981986;15836255,9107143;336;136;516124000;38126400,3089003;4921041,71202381;6774886,26686788
"2229";"X398cdc105";263136666,68;29237407,4088889;9;70000;1,4e+08;45533451,0048542;9891503,70444444;8880628,24374078
"2230";"e7071d5e3";285207566,66;1901383,77773333;150;10000;4e+07;4917144,16688607;3063982,87546667;6050535,26887597
"2231";"X83635fb67";5518519357,02;7739858,84575035;713;2000;319612000;19218073,9869031;5856953,95556802;9122488,13187161
"2232";"ebccb542e";33728000;8432000;4;28000;3e+07;14459786,6282091;3891000;4226067,20249454
"2233";"dd6cc6c51";18324000;9162000;2;1524000;16800000;10801763,1894057;6201761,9;8656535,9049854
"2234";"a6bf610b3";560847270;19339561,0344828;29;8000;301312000;56550423,3601258;4631327,5862069;5948162,71970814
"2235";"daf731030";22189000;5547250;4;180000;19600000;9386496,51982393;1508333,335;648288,346768284
"2236";"X10961e428";16086000;5362000;3;2086000;11600000;5404547,34459788;13133600;20660707,2986382
"2237";"X22dbe574a";144617666,66;1742381,5260241;83;12000;3e+07;4156196,80166572;5292750,35879518;7851562,22479468
"2238";"c95423453";692006000;16476333,3333333;42;10000;1e+08;25618587,0401738;8491125,39714286;10873705,5376627
"2239";"f0eb7b98f";3551836000;17076134,6153846;208;2000;214400000;36769631,6859437;6671724,42875;8858912,48498029
"2240";"X1e6306c7c";5852973933,24;7721601,49503958;758;2000;319612000;17774508,1536002;5663596,57989446;8804900,85310976
"2241";"X0e3ef9e8f";1346866039,64;4372941,68714286;308;658;1e+08;8774610,79194545;3891345,76448052;6317016,39774052
"2242";"X7c030bead";7e+05;7e+05;1;7e+05;7e+05;NA;1e+07;NA
"2243";"X295f155e7";251938000;5248708,33333333;48;6000;106420000;17850833,1123995;5009306,94416667;5882968,5434675
"2244";"X468d2c3b6";2444830833,32;13073961,675508;187;2000;205756000;24278785,1966155;6491911,34149733;9277482,9285835
"2245";"e25a65f3d";708033000;9077346,15384615;78;8000;6e+07;16190104,7459186;8652685,49;11792363,3386662
"2246";"b6403de0b";110262916,68;889217,07;124;4000;2,4e+07;2312016,2363125;3659846,38387097;7019897,42259465
"2247";"X0f5fb7fe7";268582000;9261448,27586207;29;68000;1e+08;20878384,2348051;5823062,95793103;8450670,87973065
"2248";"X9e0c57b34";281124500;3470672,83950617;81;10000;23700000;5265328,53427715;3750545,13037037;6473586,29397159
"2249";"X64e010722";318759254,02;3064992,82711538;104;4000;26500000;4209669,93691228;5828868,21846154;7671034,82502851
"2250";"X98c05b5b4";122731170;9440859,23076923;13;1000;6,2e+07;17045741,2229353;6460876,92307692;8025787,99601155
"2251";"X2a728c5fd";1,6e+07;1,6e+07;1;1,6e+07;1,6e+07;NA;570000;NA
"2252";"X36a131c2c";11206000;2241200;5;6000;6e+06;2642212,55768721;8783600;16364618,6878888
"2253";"X3b8114ab0";1511222624,22;7953803,28536842;190;2200;1,1e+08;15642623,4892358;5250635,80547368;6859667,65067988
"2254";"X1e679a59d";16898000;1689800;10;12000;1e+07;3350184,93021903;5679800;5922962,14931534
"2255";"X32313055b";272479960;9731427,14285714;28;26000;1,5e+08;27859314,6801426;7415473,08714286;8399820,72437404
"2256";"c07f4daba";771358666,66;28568839,5059259;27;9e+05;8e+07;23083586,037903;4617529,62962963;6579045,68948078
"2257";"e9d64c20a";483396000;37184307,6923077;13;4000;2e+08;56181977,3109144;8798538,46153846;8489231,1784362
"2258";"X8fc5f0637";1471040000;37718974,3589744;39;74000;1,4e+08;27431507,5621247;6711588,52307692;8732424,46729205
"2259";"f1a0b77a5";175700000;9761111,11111111;18;42000;7,1e+07;17541281,5981209;6604148,14777778;10274594,3738259
"2260";"e5a8e9154";1206227914,34;4232378,64680702;285;4000;44750000;6998995,99121805;4563013,51873684;6774426,91967974
"2261";"a5f8c7929";536856300;2396679,91071429;224;2000;2e+07;3613000,96364811;4579840,90142857;6218546,57907395
"2262";"b12b85f00";131300000;21883333,3333333;6;3e+05;4,3e+07;16732055,0640579;4750416,66666667;4263015,48691377
"2263";"X2bef13c19";8e+07;8e+07;1;8e+07;8e+07;NA;7e+05;NA
"2264";"f30ab5791";30300000;10100000;3;3e+05;2e+07;9850380,70330279;966666,666666667;929157,324317757
"2265";"b287947cc";166034000;5534466,66666667;30;16000;31400000;8329097,5242109;4174698,68666667;5646145,13675043
"2266";"X94072d7a3";2447670668,1;5252512,16330472;466;4000;1,3e+08;11770110,3933301;4991450,52918455;7103171,91353785
"2267";"X067bcb836";176472000;3676500;48;6000;8e+07;11777584,9093892;3905468,56583333;6132731,98605351
"2268";"X358dc07d0";807729310;4228949,26701571;191;20000;40740000;4979773,48095721;5142337,77078534;6532049,1388819
"2269";"X5bca7197d";932216999,98;4356154,20551402;214;2000;110810000;10251715,4081719;4829581,06065421;6192659,60746173
"2270";"b70c76dff";434787633,46;1898635,9539738;229;2000;4e+07;3738889,92232927;4102105,66043668;5541891,02800184
"2271";"a6e843cff";61808000;5618909,09090909;11;20000;3,5e+07;10766419,6969517;5045634,74;6784500,38981605
"2272";"X2488e17f5";1441818022,9;6135395,84212766;235;600;7e+07;12694213,4937261;4930238,51659574;7105793,15183026
"2273";"a8885cde4";263498000;21958166,6666667;12;4000;1e+08;28803461,2750663;8503166,66833333;8363831,31814931
"2274";"X72f9c4f40";1199576723,06;3507534,27795322;342;1347;1e+08;7082747,69249811;5312194,03239766;6830557,5691755
"2275";"d3a116347";469962000;7832700;60;20000;57840000;13684846,8013446;4004171,84266667;6284093,8766744
"2276";"X5c4bc83b6";556000;278000;2;240000;316000;53740,1153701776;1e+06;848528,137423857
"2277";"X3072d6ac4";219912000;16916307,6923077;13;36000;7,6e+07;25573037,7526299;5534947,00923077;9566092,7559434
"2278";"f6523474a";309087300;6719289,13043478;46;4200;65567100;12515334,2076427;3185129,46869565;4050915,27745211
"2279";"X13ee58af1";8272814923,22;10914003,8564908;758;4000;1,04e+08;19800060,2052432;5491771,51902375;7983515,27178793
"2280";"X8f57141ec";6171649961,72;8067516,28983007;765;2000;319612000;19767400,3786451;5694911,972;8775788,70338585
"2281";"X99ce7894e";21380000;7126666,66666667;3;180000;19600000;10825531,54969;4261111,11333333;6130894,74852721
"2282";"X95de610db";87300000;29100000;3;3e+05;6,7e+07;34268498,6540117;7901777,78;10529584,1687839
"2283";"X67c4a2154";193400000;64466666,6666667;3;3400000;1,5e+08;76301070,3288842;19300000;13563554,1065017
"2284";"e509be270";1472115673,26;8868166,70638554;166;2094;1,1e+08;16244851,928347;5826466,56385542;7160704,54174743
"2285";"X1604c0735";2291422000;16251219,858156;141;8000;302312000;37175766,264577;4715200,13304965;6333065,6895312
"2286";"X6078280eb";36958000;7391600;5;1220000;1e+07;3631775,43358617;7938225,64;7654293,55052979
"2287";"X88f64cd8b";881166000;38311565,2173913;23;1116000;2,4e+08;48846295,2385301;4615200;6791354,01158532
"2288";"X2eaf9a838";362408000;24160533,3333333;15;8000;3,3e+07;12685507,7597946;7411177,77733333;7270627,06767091
"2289";"X9a8252844";3,64e+08;9,1e+07;4;4e+06;2e+08;82647847,3202216;7674000;9399610,31107141
"2290";"X32a20781a";50440000;10088000;5;8e+05;2e+07;9617001,61172909;3775466,668;5575391,59263232
"2291";"X1e991f09b";605922000;9180636,36363636;66;18000;2e+08;26952665,4875008;5361340,91606061;7357826,03203018
"2292";"d3022e2f1";165104666,66;1855108,6141573;89;72000;4e+07;4858772,7206818;4676892,4388764;8080510,80416638
"2293";"X3eefaafea";1281185840,82;3578731,39893855;358;603,74;1e+08;7032137,73574836;5583009,06150838;7051453,93306724
"2294";"a0a3c0f1b";839236366;5278216,13836478;159;2690;6e+07;8070206,60761626;4580709,57345912;5698663,99442597
"2295";"a5874086d";2000998000;62531187,5;32;20000;4e+08;79887312,1741827;5969112,5;6904169,18398796
"2296";"X90670899b";48820000;12205000;4;6e+05;3,7e+07;17078254,2042993;7125833,335;11466647,406962
"2297";"fe56ddf0f";58088833,32;1815276,04125;32;40000;2e+07;4028871,27157435;1839619,791875;5350134,63717863
"2298";"a8e15505d";3860258000;21933284,0909091;176;20000;302312000;34987459,9531886;5967611,755;7863646,39893385
"2299";"X95a2e29fc";2689528000;17130751,5923567;157;6000;302312000;33848302,1839971;5202143,1277707;7323756,12589998
"2300";"f0bb6139d";423518000;17646583,3333333;24;36000;1e+08;27571259,2226613;6564083,33333333;10232944,8734966
"2301";"X912f4f5de";96664500;2056691,4893617;47;40000;24600000;5059305,22119691;1379736,87914894;3396712,83610817
"2302";"b80f3eab2";170038000;4595621,62162162;37;24000;4e+07;8244982,87630912;4802515,80648649;4847946,78095859
"2303";"X3f8854df3";3412998500;14903923,580786;229;2000;205756000;24442718,0845963;5860565,5980786;10009066,1087798
"2304";"X199caef5d";625326000;8933228,57142857;70;2000;68926000;16012345,4954556;3893884,01142857;6589831,13083426
"2305";"X99b88d0fd";1951049666,66;50026914,5297436;39;3000;6e+08;95616914,7111566;6778051,28205128;8810702,40926734
"2306";"X1a1962b67";736346654;4435823,21686747;166;398;4e+07;6141383,12967122;5369016,18566265;6944973,00168891
"2307";"X26b2adb65";352692000;27130153,8461538;13;4000;8e+07;22341743,9256882;5648102,56461538;8332342,82901555
"2308";"X16b532cdc";1611609587,26;4974103,66438272;324;1000;5e+07;7997880,07736167;5233024,60222222;7832217,34174834
"2309";"ea397d576";44840500;1180013,15789474;38;20000;1e+07;1738610,34320456;781978,07;1635740,69712306
"2310";"X83ea288de";2991676560;22160567,1111111;135;1740;260400000;37975154,192535;4784913,548;6970228,29021406
"2311";"b9a4f06cd";2433194000;17631840,5797101;138;6000;154636000;28606176,1654108;5168766,65550725;7338770,7477016
"2312";"X43ef60caa";1231464803,02;35184708,6577143;35;60500;2,3e+08;40069946,6624609;4424904,76171429;5642623,05414623
"2313";"X09a65c3a5";857987000;25999606,0606061;33;50000;65280000;28121786,5185733;6258857,57575758;8302480,63001037
"2314";"bbfff6091";1621428000;15742019,4174757;103;6000;2e+08;29216033,7170616;5036712,81805825;7620788,47808005
"2315";"dfcf7c0fa";5276904000;27200536,0824742;194;40000;860600000;79893205,267003;5932404,06742268;8631752,7869636
"2316";"b9e8c09d1";50104000;7157714,28571429;7;8000;2,6e+07;9810611,63085302;8361333,33428571;10851650,0071701
"2317";"X3908749a1";1362682000;14194604,1666667;96;10000;1e+08;25528496,2859275;5358377,19395833;7899333,3996619
"2318";"X01f7de15d";1638696387,28;5089119,21515528;322;2000;1e+08;9626965,37682147;4545790,40546584;6512624,84706693
"2319";"X1c6e8a5c1";11388000;711750;16;12000;5344000;1753181,0136625;6606437,5;6402959,20096065
"2320";"f5538ee5c";105613583,34;825106,11984375;128;4000;6e+06;1222289,84717943;3443874,8540625;5961777,10291079
"2321";"X14d2c6d95";660206000;5642786,32478632;117;20000;92600000;12633607,8854755;3221055,11384615;4780188,03845124
"2322";"fed5f4046";218258000;14550533,3333333;15;364000;5e+07;17910800,9307499;4826151,11066667;5225287,82444674
"2323";"X42ed6824a";3704484000;21663649,122807;171;8000;309200000;42385949,1987163;6711707,13567251;10371828,9613963
"2324";"X7b922ea8b";154889666,66;5957294,87153846;26;3000;3,5e+07;8990920,2888862;5463555,12769231;5906959,25104203
"2325";"X9ea98e87e";2400000;2400000;1;2400000;2400000;NA;1,1e+07;NA
"2326";"f02ecb19c";7921580363,7;8610413,43880435;920;2000;1e+08;14556635,7131903;6223533,7643913;8858993,12704619
"2327";"X47665e3ce";557155166,66;4803061,78155172;116;3650;64700000;8022247,99405938;5372735,42;6754295,80256424
"2328";"X236cc1ff5";4034837800,16;6932710,99683849;582;10000;64846000;10806881,9982438;4716631,42986254;6794549,03707046
"2329";"d6be59f6a";152141906;4346911,6;35;10000;34400000;6757946,49970804;4406344,62571429;7095223,92416426
"2330";"a2d1008bb";691780200;22315490,3225806;31;50000;7,6e+07;27792717,08295;5870563,7483871;8844895,81205203
"2331";"X9e45b15cd";1076256000;11329010,5263158;95;6000;1,52e+08;22323011,3443194;4553405,57557895;6265543,0251724
"2332";"X621833d9b";3358071833,34;13595432,5236437;247;2000;80400000;21514514,6658944;5711818,0134413;9431066,87762821
"2333";"X4db058006";63820000;4909230,76923077;13;60000;33320000;11084946,595525;3770230,76923077;4208871,6649843
